,inningNumber,oversActual,pitchLine,pitchLength,isFour,isSix,isWicket,byes,legbyes,wides,noballs,run,totalRuns,totalWickets,shotType,time_of_day,Ground Name,Batsman_Name,Batsman_Role,Batsman_Batting_Style,Batsman_Playing_Role,Bowler_Name,Bowler_Role,Bowler_Bowling_Style,Bowler_Playing_Role
19747,2,1.6,1,2,False,False,False,0,0,0,0,1,20,0,1,2,0,9,2,1,6,30,1,4,3
19748,2,2.1,2,2,False,False,False,0,0,0,0,0,21,0,1,2,0,9,2,1,6,36,1,11,3
19749,2,2.2,2,4,False,False,False,0,0,0,0,1,21,0,18,2,0,9,2,1,6,36,1,11,3
19750,2,2.3,2,2,False,False,False,0,0,0,0,1,22,0,18,2,0,145,2,1,9,36,1,11,3
19751,2,2.4,1,2,False,False,False,0,0,0,0,2,23,0,4,2,0,9,2,1,6,36,1,11,3
19752,2,2.5,2,4,False,True,False,0,0,0,0,6,25,0,8,2,0,9,2,1,6,36,1,11,3
19753,2,2.6,2,2,False,False,False,0,0,0,0,2,31,0,16,2,0,9,2,1,6,36,1,11,3
19754,2,3.1,2,2,True,False,False,0,0,0,0,4,33,0,0,2,0,145,2,1,9,13,1,18,4
19755,2,3.2,2,2,False,False,False,0,0,0,0,1,37,0,0,2,0,145,2,1,9,13,1,18,4
19756,2,3.3,1,2,False,False,False,0,0,0,0,0,38,0,3,2,0,9,2,1,6,13,1,18,4
19757,2,3.4,1,2,False,False,False,0,0,0,0,1,38,0,8,2,0,9,2,1,6,13,1,18,4
19758,2,3.5,1,2,False,False,False,0,0,0,0,1,39,0,4,2,0,145,2,1,9,13,1,18,4
19759,2,3.6,2,2,False,False,False,0,0,0,0,1,40,0,4,2,0,9,2,1,6,13,1,18,4
19760,2,4.1,2,2,False,False,False,0,0,0,0,0,41,0,12,2,0,9,2,1,6,179,1,8,3
19761,2,4.2,1,0,False,True,False,0,0,0,0,6,41,0,8,2,0,9,2,1,6,179,1,8,3
19762,2,4.3,2,4,False,False,False,0,0,0,0,0,47,0,4,2,0,9,2,1,6,179,1,8,3
19763,2,4.4,1,2,False,False,False,0,0,0,0,0,47,0,4,2,0,9,2,1,6,179,1,8,3
19764,2,4.5,2,4,True,False,False,0,0,0,0,4,47,0,1,2,0,9,2,1,6,179,1,8,3
19765,2,4.6,0,5,False,False,False,0,0,0,0,1,51,0,4,2,0,9,2,1,6,179,1,8,3
19766,2,5.1,1,2,False,False,False,0,0,0,0,0,52,0,1,2,0,9,2,1,6,13,1,18,4
19767,2,5.2,1,2,False,True,False,0,0,0,0,6,52,0,21,2,0,9,2,1,6,13,1,18,4
19768,2,5.3,1,2,False,False,False,0,0,0,0,1,58,0,4,2,0,9,2,1,6,13,1,18,4
19769,2,5.4,2,2,False,False,False,0,0,0,0,0,59,0,11,2,0,145,2,1,9,13,1,18,4
19770,2,5.5,1,2,False,False,False,0,0,0,0,0,59,0,12,2,0,145,2,1,9,13,1,18,4
19771,2,5.6,2,4,True,False,False,0,0,0,0,4,59,0,11,2,0,145,2,1,9,13,1,18,4
19772,2,6.1,1,0,False,False,False,0,0,0,0,1,63,0,8,2,0,9,2,1,6,203,1,15,4
19773,2,6.2,1,2,False,False,False,0,0,0,0,0,64,0,4,2,0,145,2,1,9,203,1,15,4
19774,2,6.3,0,0,False,False,False,0,0,2,0,2,64,0,4,2,0,145,2,1,9,203,1,15,4
19775,2,6.3,2,2,False,False,False,0,0,0,0,1,66,0,3,2,0,9,2,1,6,203,1,15,4
19776,2,6.4,2,2,False,False,False,0,0,0,0,1,67,0,1,2,0,145,2,1,9,203,1,15,4
19777,2,6.5,1,2,False,True,False,0,0,0,0,6,68,0,21,2,0,9,2,1,6,203,1,15,4
19778,2,6.6,2,0,False,False,False,0,0,0,0,1,74,0,8,2,0,9,2,1,6,203,1,15,4
19779,2,7.1,2,2,False,False,False,0,0,0,0,0,75,0,12,2,0,9,2,1,6,13,1,18,4
19780,2,7.2,2,4,False,True,False,0,0,0,0,6,75,0,11,2,0,9,2,1,6,13,1,18,4
19781,2,7.3,2,2,False,False,False,0,0,0,0,0,81,0,2,2,0,9,2,1,6,13,1,18,4
19782,2,7.4,2,2,False,False,False,0,0,0,0,1,81,0,0,2,0,9,2,1,6,13,1,18,4
19783,2,7.5,1,2,False,False,False,0,0,0,0,1,82,0,1,2,0,145,2,1,9,13,1,18,4
19784,2,7.6,1,0,False,False,False,0,0,0,0,1,83,0,8,2,0,9,2,1,6,13,1,18,4
19785,2,8.1,2,4,False,False,False,0,0,0,0,1,84,0,11,2,0,9,2,1,6,92,1,13,0
19787,2,8.3,2,4,False,False,False,0,0,0,0,0,89,0,1,2,0,145,2,1,9,92,1,13,0
19788,2,8.4,4,2,False,False,False,0,0,0,0,2,89,0,8,2,0,145,2,1,9,92,1,13,0
19789,2,8.5,4,2,False,False,False,0,0,0,0,0,91,0,1,2,0,145,2,1,9,92,1,13,0
19790,2,8.6,2,4,False,False,False,0,0,0,0,0,91,0,12,2,0,145,2,1,9,92,1,13,0
19791,1,0.1,1,0,False,False,False,0,0,0,1,1,0,0,3,2,10,241,5,1,9,40,1,9,0
19792,1,0.1,1,4,False,False,False,0,0,1,0,1,1,0,11,2,10,241,5,1,9,40,1,9,0
19793,1,0.1,1,4,False,False,False,0,0,0,0,0,2,0,11,2,10,241,5,1,9,40,1,9,0
19794,1,0.2,1,4,False,False,False,0,0,0,0,2,2,0,11,2,10,241,5,1,9,40,1,9,0
19795,1,0.3,2,2,False,False,False,0,0,0,0,0,4,0,3,2,10,241,5,1,9,40,1,9,0
19796,1,0.4,2,2,False,False,False,0,0,0,0,1,4,0,0,2,10,241,5,1,9,40,1,9,0
19797,1,0.5,2,4,False,False,False,0,0,0,0,0,5,0,3,2,10,54,2,1,1,40,1,9,0
19798,1,0.6,2,3,False,False,False,0,0,0,0,3,5,0,1,2,10,54,2,1,1,40,1,9,0
19799,1,9.1,1,0,False,False,False,0,0,0,0,2,59,2,4,2,10,333,2,0,6,15,1,6,3
19800,1,9.2,2,2,False,False,False,0,0,0,0,1,61,2,0,2,10,333,2,0,6,15,1,6,3
19801,1,9.3,1,2,False,False,False,0,0,0,0,1,62,2,8,2,10,54,2,1,1,15,1,6,3
19802,1,9.4,1,1,False,False,False,0,0,0,0,1,63,2,21,2,10,333,2,0,6,15,1,6,3
19803,1,9.5,1,2,False,False,False,0,0,0,0,1,64,2,4,2,10,54,2,1,1,15,1,6,3
19804,1,9.6,0,0,False,False,False,0,0,1,0,1,65,2,21,2,10,333,2,0,6,15,1,6,3
19805,1,9.6,1,2,False,False,False,0,0,0,0,2,66,2,1,2,10,333,2,0,6,15,1,6,3
19806,1,10.1,2,1,False,False,False,0,0,0,0,2,68,2,16,2,10,54,2,1,1,145,1,16,2
19807,1,10.2,2,4,False,False,False,0,0,0,0,1,70,2,1,2,10,54,2,1,1,145,1,16,2
19808,1,10.3,1,0,False,False,False,0,0,0,0,0,71,2,12,2,10,333,2,0,6,145,1,16,2
19809,1,10.4,1,4,True,False,False,0,0,0,0,4,71,2,16,2,10,333,2,0,6,145,1,16,2
19810,1,10.5,2,2,False,False,False,0,0,1,0,1,75,2,6,2,10,333,2,0,6,145,1,16,2
19811,1,10.5,2,2,False,True,False,0,0,0,0,6,76,2,16,2,10,333,2,0,6,145,1,16,2
19812,1,10.6,2,0,False,False,False,0,0,0,0,2,82,2,18,2,10,333,2,0,6,145,1,16,2
19813,1,11.1,2,4,False,False,True,0,0,0,0,0,84,2,1,2,10,54,2,1,1,15,1,6,3
19814,1,11.2,1,2,False,False,False,0,0,0,0,0,84,3,12,2,10,140,2,1,5,15,1,6,3
19815,1,11.3,2,4,False,False,False,0,0,0,0,0,84,3,12,2,10,140,2,1,5,15,1,6,3
19816,1,11.4,1,2,False,False,False,0,0,0,0,0,84,3,12,2,10,140,2,1,5,15,1,6,3
19817,1,11.5,2,2,False,False,False,0,0,0,0,0,84,3,8,2,10,140,2,1,5,15,1,6,3
19818,1,11.6,2,0,False,False,False,0,0,0,0,0,84,3,0,2,10,140,2,1,5,15,1,6,3
19819,1,12.1,0,4,False,False,False,0,1,0,0,1,84,3,4,2,10,333,2,0,6,40,1,9,0
19820,1,12.2,2,2,False,False,True,0,0,0,0,0,85,3,12,2,10,140,2,1,5,40,1,9,0
19821,1,12.3,2,2,False,False,False,0,0,0,0,1,85,4,12,2,10,327,3,1,0,40,1,9,0
19822,1,12.4,0,3,False,False,False,0,0,0,0,2,86,4,11,2,10,333,2,0,6,40,1,9,0
19823,1,12.5,1,4,False,False,False,0,0,0,0,1,88,4,19,2,10,333,2,0,6,40,1,9,0
19824,1,12.6,2,4,False,False,False,0,0,0,0,1,89,4,12,2,10,327,3,1,0,40,1,9,0
19825,1,13.1,0,4,False,False,False,0,0,0,0,1,90,4,11,2,10,327,3,1,0,15,1,6,3
19826,1,13.2,1,0,False,False,False,0,0,0,0,1,91,4,8,2,10,333,2,0,6,15,1,6,3
19827,1,13.3,2,2,True,False,False,0,0,0,0,4,92,4,16,2,10,327,3,1,0,15,1,6,3
19828,1,13.4,2,2,False,False,False,0,0,0,0,1,96,4,0,2,10,327,3,1,0,15,1,6,3
19829,1,13.5,2,4,False,False,False,0,0,0,0,1,97,4,1,2,10,333,2,0,6,15,1,6,3
19830,1,13.6,2,2,False,False,False,0,0,0,0,0,98,4,12,2,10,327,3,1,0,15,1,6,3
19831,1,14.1,0,3,False,False,False,0,0,0,0,0,98,4,11,2,10,333,2,0,6,59,1,9,3
19832,1,14.2,0,3,False,False,False,0,0,0,0,1,98,4,16,2,10,333,2,0,6,59,1,9,3
19833,1,14.3,2,2,False,False,False,0,0,0,0,1,99,4,18,2,10,327,3,1,0,59,1,9,3
19834,1,14.4,1,2,True,False,False,0,0,0,0,4,100,4,0,2,10,333,2,0,6,59,1,9,3
19835,1,14.5,0,4,False,False,False,0,0,0,0,1,104,4,1,2,10,333,2,0,6,59,1,9,3
19836,1,14.6,1,4,False,False,False,0,0,0,0,1,105,4,16,2,10,327,3,1,0,59,1,9,3
19837,1,15.1,0,0,False,False,False,0,0,0,0,2,106,4,16,2,10,327,3,1,0,40,1,9,0
19838,1,15.2,0,4,False,False,False,0,0,1,0,1,108,4,11,2,10,327,3,1,0,40,1,9,0
19839,1,15.2,1,2,True,False,False,0,0,0,0,4,109,4,0,2,10,327,3,1,0,40,1,9,0
19840,1,15.3,2,4,False,False,False,0,0,0,0,1,113,4,4,2,10,327,3,1,0,40,1,9,0
19841,1,15.4,0,0,False,False,False,0,0,0,0,1,114,4,0,2,10,333,2,0,6,40,1,9,0
19842,1,15.5,1,3,False,False,False,0,0,0,0,3,115,4,11,2,10,327,3,1,0,40,1,9,0
19843,1,15.6,1,3,False,False,False,0,0,0,0,1,118,4,11,2,10,333,2,0,6,40,1,9,0
19844,1,16.1,2,4,False,False,False,0,0,0,0,2,119,4,11,2,10,333,2,0,6,223,1,4,0
19845,1,16.2,2,4,False,False,False,0,0,0,0,0,121,4,1,2,10,333,2,0,6,223,1,4,0
19846,1,16.3,2,2,False,False,True,0,0,0,0,0,121,4,16,2,10,333,2,0,6,223,1,4,0
19847,1,16.4,1,0,False,False,False,0,0,0,0,0,121,5,8,2,10,240,2,0,0,223,1,4,0
19848,1,16.5,0,3,False,False,False,0,0,0,0,1,121,5,11,2,10,240,2,0,0,223,1,4,0
19849,1,16.6,0,3,False,False,False,0,0,0,0,0,122,5,19,2,10,327,3,1,0,223,1,4,0
19850,1,17.1,0,3,False,False,False,0,0,0,0,1,122,5,11,2,10,240,2,0,0,59,1,9,3
19851,1,17.2,1,4,False,False,True,0,0,0,0,0,123,5,16,2,10,327,3,1,0,59,1,9,3
19852,1,17.3,2,4,False,False,False,0,0,0,0,0,123,6,12,2,10,245,2,1,4,59,1,9,3
19853,1,17.4,2,4,False,False,False,0,0,0,0,3,123,6,18,2,10,245,2,1,4,59,1,9,3
19854,1,17.5,0,4,False,False,False,0,0,0,0,1,126,6,0,2,10,240,2,0,0,59,1,9,3
19855,1,17.6,1,4,False,False,False,0,0,0,0,0,127,6,16,2,10,245,2,1,4,59,1,9,3
19856,1,18.1,2,4,False,False,False,0,0,0,0,0,127,6,16,2,10,240,2,0,0,223,1,4,0
19857,1,18.2,2,4,False,False,False,0,0,0,0,2,127,6,11,2,10,240,2,0,0,223,1,4,0
19858,1,18.3,1,0,False,False,True,0,0,0,0,0,129,6,4,2,10,240,2,0,0,223,1,4,0
19859,1,18.4,2,4,False,False,False,0,0,0,0,1,129,7,16,2,10,329,2,0,3,223,1,4,0
19860,1,18.5,0,3,False,False,False,0,0,0,0,0,130,7,5,2,10,245,2,1,4,223,1,4,0
19861,1,18.6,0,3,False,False,False,0,0,0,0,1,130,7,1,2,10,245,2,1,4,223,1,4,0
19862,1,1.1,1,2,False,False,False,0,0,1,0,1,8,0,6,2,10,54,2,1,1,64,1,9,0
19863,1,1.1,2,0,False,False,False,0,0,0,0,0,9,0,0,2,10,54,2,1,1,64,1,9,0
19864,1,1.2,1,0,False,False,False,0,0,0,0,0,9,0,12,2,10,54,2,1,1,64,1,9,0
19865,1,1.3,1,0,False,False,False,0,0,0,0,1,9,0,4,2,10,54,2,1,1,64,1,9,0
19866,1,1.4,2,0,False,False,False,0,0,0,0,1,10,0,4,2,10,241,5,1,9,64,1,9,0
19867,1,1.5,1,0,False,False,False,0,0,0,0,1,11,0,4,2,10,54,2,1,1,64,1,9,0
19868,1,1.6,2,2,False,False,False,0,0,0,0,0,12,0,12,2,10,241,5,1,9,64,1,9,0
19869,1,2.1,2,2,False,False,False,0,0,0,0,0,12,0,0,2,10,54,2,1,1,223,1,4,0
19870,1,2.2,2,2,False,False,False,0,0,0,0,1,12,0,0,2,10,54,2,1,1,223,1,4,0
19871,1,2.3,1,0,False,False,False,0,0,0,0,2,13,0,4,2,10,241,5,1,9,223,1,4,0
19872,1,2.4,2,4,False,False,False,0,0,0,0,1,15,0,1,2,10,241,5,1,9,223,1,4,0
19873,1,2.5,2,4,False,False,False,0,0,0,0,0,16,0,1,2,10,54,2,1,1,223,1,4,0
19874,1,2.6,1,4,False,False,False,0,0,0,0,0,16,0,3,2,10,54,2,1,1,223,1,4,0
19875,1,19.1,2,4,False,False,False,0,0,0,0,0,131,7,16,2,10,245,2,1,4,59,1,9,3
19876,1,19.2,1,3,False,False,False,0,0,0,0,0,131,7,11,2,10,245,2,1,4,59,1,9,3
19877,1,19.3,2,4,False,False,True,0,0,0,0,0,131,7,11,2,10,245,2,1,4,59,1,9,3
19878,1,19.4,2,4,False,False,False,0,0,0,0,1,131,8,11,2,10,135,2,1,3,59,1,9,3
19879,1,19.5,0,3,True,False,False,0,0,0,0,4,132,8,11,2,10,329,2,0,3,59,1,9,3
19880,1,19.6,0,3,False,False,False,1,0,0,0,1,136,8,11,2,10,329,2,0,3,59,1,9,3
19881,1,3.1,2,0,False,True,False,0,0,0,0,6,16,0,17,2,10,241,5,1,9,64,1,9,0
19882,1,3.2,2,4,False,False,False,0,0,0,0,1,22,0,12,2,10,241,5,1,9,64,1,9,0
19883,1,3.3,1,5,False,False,False,0,0,0,0,1,23,0,4,2,10,54,2,1,1,64,1,9,0
19884,1,3.4,2,2,False,False,False,0,0,0,0,0,24,0,4,2,10,241,5,1,9,64,1,9,0
19885,1,3.5,2,2,False,False,False,0,0,0,0,1,24,0,12,2,10,241,5,1,9,64,1,9,0
19886,1,3.6,1,0,False,False,False,0,0,0,0,3,25,0,8,2,10,54,2,1,1,64,1,9,0
19887,1,4.1,1,2,False,False,False,0,0,0,0,1,28,0,4,2,10,54,2,1,1,223,1,4,0
19888,1,4.2,2,2,False,False,True,0,0,0,0,0,29,0,0,2,10,241,5,1,9,223,1,4,0
19889,1,4.3,2,0,False,False,False,0,0,0,0,0,29,1,8,2,10,235,2,1,9,223,1,4,0
19890,1,4.4,1,4,False,False,False,0,0,0,0,0,29,1,1,2,10,235,2,1,9,223,1,4,0
19891,1,4.5,2,2,False,False,False,0,0,0,0,0,29,1,0,2,10,235,2,1,9,223,1,4,0
19892,1,4.6,1,3,False,False,False,0,0,0,0,0,29,1,22,2,10,235,2,1,9,223,1,4,0
19893,1,5.1,1,2,False,False,False,0,0,0,0,0,29,1,4,2,10,54,2,1,1,64,1,9,0
19894,1,5.2,1,4,True,False,False,0,0,0,0,4,29,1,11,2,10,54,2,1,1,64,1,9,0
19895,1,5.3,2,4,False,False,False,0,0,0,0,1,33,1,11,2,10,54,2,1,1,64,1,9,0
19896,1,5.4,2,4,False,False,False,0,0,0,0,0,34,1,3,2,10,235,2,1,9,64,1,9,0
19897,1,5.5,1,2,False,False,False,0,0,0,0,0,34,1,16,2,10,235,2,1,9,64,1,9,0
19898,1,5.6,1,0,False,False,False,0,0,1,0,1,34,1,4,2,10,235,2,1,9,64,1,9,0
19900,1,6.1,2,4,False,False,False,0,0,0,0,1,39,1,11,2,10,54,2,1,1,40,1,9,0
19901,1,6.2,1,4,False,False,False,0,0,0,0,1,40,1,11,2,10,235,2,1,9,40,1,9,0
19902,1,6.3,1,3,False,False,False,0,0,0,0,1,41,1,11,2,10,54,2,1,1,40,1,9,0
19903,1,6.4,2,3,False,False,False,0,0,0,0,0,42,1,11,2,10,235,2,1,9,40,1,9,0
19904,1,6.5,1,0,False,False,False,0,0,0,0,2,42,1,8,2,10,235,2,1,9,40,1,9,0
19905,1,6.6,1,0,False,False,False,0,0,0,0,1,44,1,4,2,10,235,2,1,9,40,1,9,0
19906,1,7.1,1,0,False,False,True,0,0,0,0,0,45,1,16,2,10,235,2,1,9,15,1,6,3
19907,1,7.2,1,2,False,False,False,0,0,0,0,0,45,2,0,2,10,333,2,0,6,15,1,6,3
19908,1,7.3,1,2,False,False,False,0,0,0,0,0,45,2,3,2,10,333,2,0,6,15,1,6,3
19909,1,7.4,1,2,False,False,False,0,0,0,0,1,45,2,21,2,10,333,2,0,6,15,1,6,3
19910,1,7.5,1,0,False,False,False,0,0,0,0,2,46,2,4,2,10,54,2,1,1,15,1,6,3
19911,1,7.6,1,0,False,False,False,0,0,0,0,2,48,2,4,2,10,54,2,1,1,15,1,6,3
19912,1,8.1,2,4,False,False,False,0,0,0,0,1,50,2,1,2,10,333,2,0,6,59,1,9,3
19913,1,8.2,1,4,True,False,False,0,0,0,0,4,51,2,4,2,10,54,2,1,1,59,1,9,3
19914,1,8.3,2,4,False,False,False,0,0,0,0,1,55,2,1,2,10,54,2,1,1,59,1,9,3
19915,1,8.4,1,4,False,False,False,0,0,0,0,2,56,2,4,2,10,333,2,0,6,59,1,9,3
19916,1,8.5,2,2,False,False,False,0,0,0,0,1,58,2,1,2,10,333,2,0,6,59,1,9,3
19917,1,8.6,2,0,False,False,False,0,0,0,0,0,59,2,8,2,10,54,2,1,1,59,1,9,3
19918,2,0.1,1,0,False,False,False,0,0,0,0,3,0,0,4,2,10,145,2,1,9,231,1,0,3
19919,2,0.2,2,0,False,False,False,0,0,0,0,1,3,0,8,2,10,9,2,1,6,231,1,0,3
19920,2,0.3,2,0,False,False,False,0,0,0,0,2,4,0,0,2,10,145,2,1,9,231,1,0,3
19921,2,0.4,1,4,False,False,False,0,0,0,0,0,6,0,3,2,10,145,2,1,9,231,1,0,3
19922,2,0.5,1,5,False,False,False,0,0,0,0,1,6,0,4,2,10,145,2,1,9,231,1,0,3
19923,2,0.6,1,2,False,False,True,0,0,0,0,0,7,0,4,2,10,9,2,1,6,231,1,0,3
19924,2,9.1,2,4,False,False,False,0,0,0,0,1,69,3,19,2,10,123,2,1,1,178,1,9,4
19925,2,9.2,1,0,False,False,False,0,0,0,0,1,70,3,4,2,10,46,2,0,0,178,1,9,4
19926,2,9.3,1,0,False,False,False,0,0,0,0,1,71,3,4,2,10,123,2,1,1,178,1,9,4
19927,2,9.4,2,1,True,False,False,0,0,0,0,4,72,3,0,2,10,46,2,0,0,178,1,9,4
19928,2,9.5,2,5,False,False,False,0,0,0,0,1,76,3,12,2,10,46,2,0,0,178,1,9,4
19929,2,9.6,2,4,False,False,False,0,0,0,0,0,77,3,11,2,10,123,2,1,1,178,1,9,4
19930,2,10.1,0,4,False,False,False,0,0,0,0,0,77,3,1,2,10,46,2,0,0,230,2,6,0
19931,2,10.2,0,2,False,False,False,0,0,0,0,0,77,3,12,2,10,46,2,0,0,230,2,6,0
19932,2,10.3,0,2,False,False,False,0,0,0,0,0,77,3,12,2,10,46,2,0,0,230,2,6,0
19933,2,10.4,1,2,False,False,False,0,0,0,0,0,77,3,0,2,10,46,2,0,0,230,2,6,0
19934,2,10.5,0,2,False,False,False,0,0,0,0,1,77,3,12,2,10,46,2,0,0,230,2,6,0
19935,2,10.6,1,0,False,False,False,0,0,0,0,1,78,3,4,2,10,123,2,1,1,230,2,6,0
19936,2,11.1,2,4,False,False,False,0,0,0,0,0,79,3,19,2,10,123,2,1,1,190,1,8,3
19937,2,11.2,1,2,False,False,False,0,0,0,0,0,79,3,16,2,10,123,2,1,1,190,1,8,3
19938,2,11.3,2,3,False,False,False,0,0,0,0,3,79,3,11,2,10,123,2,1,1,190,1,8,3
19939,2,11.4,1,4,False,False,False,0,0,0,0,0,82,3,1,2,10,46,2,0,0,190,1,8,3
19940,2,11.5,1,2,False,False,False,0,0,0,0,0,82,3,3,2,10,46,2,0,0,190,1,8,3
19941,2,11.6,1,4,False,False,False,0,0,0,0,0,82,3,19,2,10,46,2,0,0,190,1,8,3
19942,2,12.1,2,4,False,False,False,0,0,0,0,2,82,3,11,2,10,123,2,1,1,230,2,6,0
19943,2,12.2,2,4,False,False,False,0,0,0,0,0,84,3,0,2,10,123,2,1,1,230,2,6,0
19944,2,12.3,2,0,False,False,True,0,0,0,0,0,84,3,8,2,10,123,2,1,1,230,2,6,0
19945,2,12.4,2,4,False,False,False,0,0,0,0,1,84,4,12,2,10,217,2,0,2,230,2,6,0
19946,2,12.5,1,2,False,False,False,0,0,0,0,0,85,4,0,2,10,46,2,0,0,230,2,6,0
19947,2,12.6,1,4,False,False,False,0,0,0,0,2,85,4,0,2,10,46,2,0,0,230,2,6,0
19948,2,13.1,1,2,False,False,False,0,0,0,0,0,87,4,12,2,10,217,2,0,2,190,1,8,3
19949,2,13.2,0,4,False,False,False,0,0,0,0,1,87,4,11,2,10,217,2,0,2,190,1,8,3
19950,2,13.3,1,4,False,False,False,0,0,0,0,0,88,4,4,2,10,46,2,0,0,190,1,8,3
19951,2,13.4,1,2,False,False,False,0,0,0,0,0,88,4,2,2,10,46,2,0,0,190,1,8,3
19952,2,13.5,2,2,False,False,False,0,0,0,0,0,88,4,8,2,10,46,2,0,0,190,1,8,3
19953,2,13.6,0,4,False,False,False,0,0,0,0,1,88,4,1,2,10,46,2,0,0,190,1,8,3
19954,2,14.1,1,4,False,False,False,0,0,0,0,0,89,4,16,2,10,46,2,0,0,98,1,8,3
19955,2,14.2,2,0,False,False,False,0,0,0,0,2,89,4,0,2,10,46,2,0,0,98,1,8,3
19956,2,14.3,1,4,False,False,False,0,0,0,0,1,91,4,1,2,10,46,2,0,0,98,1,8,3
19957,2,14.4,0,2,False,False,False,0,0,0,0,1,92,4,8,2,10,217,2,0,2,98,1,8,3
19958,2,14.5,2,2,False,False,False,0,0,0,0,0,93,4,16,2,10,46,2,0,0,98,1,8,3
19959,2,14.6,1,4,True,False,False,0,0,0,0,4,93,4,0,2,10,46,2,0,0,98,1,8,3
19960,2,15.1,2,5,False,False,False,0,0,0,0,0,97,4,12,2,10,217,2,0,2,231,1,0,3
19961,2,15.2,1,2,False,False,False,0,0,0,0,1,97,4,8,2,10,217,2,0,2,103,1,15,5
19962,2,15.3,1,4,False,False,False,0,0,0,0,1,98,4,16,2,10,46,2,0,0,103,1,15,5
19963,2,15.4,2,4,False,False,False,0,0,0,0,1,99,4,8,2,10,217,2,0,2,103,1,15,5
19964,2,15.5,1,2,True,False,False,0,0,0,0,4,100,4,8,2,10,46,2,0,0,103,1,15,5
19965,2,15.6,2,2,False,True,False,0,0,0,0,6,104,4,8,2,10,46,2,0,0,103,1,15,5
19966,2,16.1,1,4,True,False,False,0,0,0,0,4,110,4,0,2,10,217,2,0,2,178,1,9,4
19967,2,16.2,0,3,True,False,False,0,0,0,0,4,114,4,11,2,10,217,2,0,2,178,1,9,4
19968,2,16.3,0,1,False,False,False,0,0,0,0,1,118,4,8,2,10,217,2,0,2,178,1,9,4
19969,2,16.4,0,4,False,False,False,0,0,0,0,2,119,4,11,2,10,46,2,0,0,178,1,9,4
19970,2,16.5,2,5,False,False,False,0,0,0,0,1,121,4,12,2,10,46,2,0,0,178,1,9,4
19971,2,16.6,0,3,True,False,False,0,0,0,0,4,122,4,11,2,10,217,2,0,2,178,1,9,4
19972,2,17.1,0,3,False,False,False,0,0,0,0,1,126,4,11,2,10,46,2,0,0,98,1,8,3
19973,2,17.2,1,1,False,False,False,0,0,0,0,1,127,4,8,2,10,217,2,0,2,98,1,8,3
19974,2,17.3,1,4,False,False,False,0,0,0,0,2,128,4,1,2,10,46,2,0,0,98,1,8,3
19975,2,17.4,1,4,False,False,False,0,0,0,0,0,130,4,12,2,10,46,2,0,0,98,1,8,3
19976,2,17.5,0,3,False,False,False,0,0,0,0,0,130,4,6,2,10,46,2,0,0,98,1,8,3
19977,2,17.6,0,4,False,False,False,0,0,0,0,1,130,4,2,2,10,46,2,0,0,98,1,8,3
19978,2,18.1,1,5,False,False,False,0,0,0,0,1,131,4,4,2,10,46,2,0,0,178,1,9,4
19979,2,18.2,2,5,False,False,True,0,0,0,0,0,132,4,0,2,10,217,2,0,2,178,1,9,4
19980,2,18.3,1,1,False,False,False,0,0,0,0,1,132,5,8,2,10,197,2,1,2,178,1,9,4
19981,2,18.4,2,1,True,False,False,0,0,0,0,4,133,5,0,2,10,46,2,0,0,178,1,9,4
19982,2,18.5,2,2,False,False,False,0,0,0,0,0,137,5,18,2,10,46,2,0,0,178,1,9,4
19983,2,18.6,0,2,False,False,False,0,0,0,0,1,137,5,16,2,10,46,2,0,0,178,1,9,4
19984,2,1.1,2,4,False,False,False,0,0,0,0,0,7,1,3,2,10,145,2,1,9,190,1,8,3
19985,2,1.2,2,0,True,False,False,0,0,0,0,4,7,1,0,2,10,145,2,1,9,190,1,8,3
19986,2,1.3,4,0,True,False,False,0,0,0,0,4,11,1,0,2,10,145,2,1,9,190,1,8,3
19987,2,1.4,2,0,False,False,False,0,0,0,0,1,15,1,0,2,10,145,2,1,9,190,1,8,3
19988,2,1.5,1,0,True,False,False,0,0,0,0,4,16,1,8,2,10,275,2,1,9,190,1,8,3
19989,2,1.6,1,0,False,False,False,0,0,0,0,1,20,1,4,2,10,275,2,1,9,190,1,8,3
19990,2,2.1,1,0,False,False,False,0,0,0,0,0,21,1,3,2,10,275,2,1,9,231,1,0,3
19991,2,2.2,0,1,False,False,False,0,1,0,0,1,21,1,16,2,10,275,2,1,9,231,1,0,3
19992,2,2.3,1,0,True,False,False,0,0,0,0,4,22,1,4,2,10,145,2,1,9,231,1,0,3
19993,2,2.4,1,0,False,False,False,0,0,0,0,1,26,1,0,2,10,145,2,1,9,231,1,0,3
19994,2,2.5,2,0,False,False,False,0,0,0,0,0,27,1,0,2,10,275,2,1,9,231,1,0,3
19995,2,2.6,1,0,False,False,False,0,0,0,0,1,27,1,20,2,10,275,2,1,9,231,1,0,3
19996,2,3.1,1,0,True,False,False,0,0,0,0,4,28,1,4,2,10,275,2,1,9,98,1,8,3
19997,2,3.2,1,0,False,False,False,0,0,0,0,0,32,1,8,2,10,275,2,1,9,98,1,8,3
19998,2,3.3,1,3,False,False,True,0,0,0,0,0,32,1,11,2,10,275,2,1,9,98,1,8,3
19999,2,3.4,1,4,False,False,False,0,0,0,0,0,32,2,6,2,10,46,2,0,0,98,1,8,3
